Player Name,Biffa001,Biffa2001,Cleophas,Collen,D_A_I_N_A,HttpsSecure,Jessassin,Keralis1,KingDaddyDMAC,Marriland,Mrs_Keralis,Mumbo,MumboJumbo,NameOfSamuel,Pungence,Spumwackles,Tango,TangoCam,Tinfoilchef,Unhost,Xisuma,ZombieCleo,falsesymmetry,hypnotizd,iJevin,joehillssays,monkeyfarm,red3yz,skyzm,sl1pg8r,topmass,truesymmetry,xBCrafted,xisumavoid,zueljin
stat.craftItem.396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,0,0,0
stat.craftItem.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
stat.craftItem.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
stat.craftItem.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0
stat.craftItem.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
stat.craftItem.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
stat.craftItem.42,0,0,0,0,0,0,64,128,0,14,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,12561,344,0,0,0,0,0,0
stat.craftItem.420,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
stat.craftItem.44,0,0,0,0,0,0,54,3104,0,24,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,22675,1392,0,390,0,0,0,0
stat.craftItem.45,0,0,0,0,0,0,0,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
stat.craftItem.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,14,0,0,0,0,0,0
stat.craftItem.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
stat.craftItem.5,0,0,0,0,0,0,0,11863,0,2052,0,0,0,0,0,0,0,0,0,1644,0,0,0,0,0,0,0,17080,3012,0,564,0,0,0,0
stat.craftItem.50,0,0,0,0,0,0,0,1192,0,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6230,1317,0,508,0,0,0,0
stat.craftItem.53,0,0,0,0,0,0,0,368,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,8,0,16,0,0,0,0
stat.craftItem.54,0,0,0,0,0,0,0,184,0,25,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,776,87,0,4,0,0,0,0
stat.craftItem.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
stat.craftItem.58,0,0,0,0,0,0,1,43,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,60,176,0,4,0,0,0,0
stat.craftItem.61,0,0,0,0,0,0,1,18,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,83,21,0,2,0,0,0,0
stat.craftItem.65,0,0,0,0,0,0,0,129,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,120,0,0,0,0,0,0
stat.craftItem.66,0,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,288,0,0,0,0,0,0
stat.craftItem.67,0,0,0,0,0,0,0,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,40,0,136,0,0,0,0
stat.craftItem.69,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328,20,0,0,0,0,0,0
stat.craftItem.70,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
stat.craftItem.72,0,0,0,0,0,0,0,219,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,45,8,0,0,0,0,0,0
stat.craftItem.76,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,495,49,0,0,0,0,0,0
stat.craftItem.77,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,0,0,0,0,0,0
stat.craftItem.78,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.80,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0
stat.craftItem.82,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0
stat.craftItem.84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.85,0,0,0,0,0,0,0,452,0,70,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,680,26,0,78,0,0,0,0
stat.craftItem.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,455,44,0,0,0,0,0,0
stat.craftItem.91,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0
stat.craftItem.95,0,0,0,0,0,0,0,256,0,40,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,3264,72,0,64,0,0,0,0
stat.craftItem.96,0,0,0,0,0,0,0,168,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,16,0,0,0,0
stat.craftItem.98,0,0,0,0,0,0,36,3152,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,8364,1684,0,256,0,0,0,0
stat.craftItem.minecraft.acacia_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
stat.craftItem.minecraft.acacia_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,12
stat.craftItem.minecraft.activator_rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.anvil,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,33,6,0,0,0,0,6,2,0,0,0,1,0,0,0,0,0,1,0,10
stat.craftItem.minecraft.armor_stand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8,0,0,0,0,0,0,1,0,0,8,0,0
stat.craftItem.minecraft.arrow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0
stat.craftItem.minecraft.baked_potato,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,715,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,113,0,0
stat.craftItem.minecraft.banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,39,238,87,0,0,0,0,0,0,83,0,0,0,0,27
stat.craftItem.minecraft.beacon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.bed,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1
stat.craftItem.minecraft.birch_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,0,3,0,0
stat.craftItem.minecraft.birch_fence,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.birch_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.birch_stairs,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,36,0,0
stat.craftItem.minecraft.blaze_powder,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.boat,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,5,0,0,0,0,0,0,0,0,28,0,0,0,0,6
stat.craftItem.minecraft.book,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,73,0,0,3,0,0,0,0,0,0,0,10,0,17
stat.craftItem.minecraft.bookshelf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6
stat.craftItem.minecraft.bow,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,67,4,0,0,0,250,5,0,0,9,0,0,0,0,22,0,0,0,0,0
stat.craftItem.minecraft.bread,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.brewing_stand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
stat.craftItem.minecraft.brick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,21
stat.craftItem.minecraft.brick_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,128
stat.craftItem.minecraft.brick_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12
stat.craftItem.minecraft.bucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,156,1,31,0,1,0,0,0,0,31,0,0,0,0,1
stat.craftItem.minecraft.cake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,33,15,0,0,0,0,0,0,0,0,0,12,0,114
stat.craftItem.minecraft.cauldron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,1
stat.craftItem.minecraft.chest,0,19,0,3,0,0,0,0,9,0,0,1,0,0,0,181,1393,0,166,0,705,85,98,0,337,0,0,0,0,1,0,0,61,0,38
stat.craftItem.minecraft.chest_minecart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.coal,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,468,38,0,0,0,1038,1182,87,0,0,0,9,0,0,0,0,0,99,0,0
stat.craftItem.minecraft.coal_block,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
stat.craftItem.minecraft.cobblestone_wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,249,0,252,0,0,0,186,0,0,0,0,0,0,0,0,0,60,0,30
stat.craftItem.minecraft.comparator,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,146,0,48,0,211,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stat.craftItem.minecraft.cooked_beef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,512,56,2,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.cooked_chicken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,64,0,0
stat.craftItem.minecraft.cooked_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,1084,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.cooked_mutton,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.cooked_porkchop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.crafting_table,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,5,14,0,1,0,11,2,33,0,0,0,13,0,0,3,0,0,8,0,4
stat.craftItem.minecraft.dark_oak_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,3,0,0,3,0,15
stat.craftItem.minecraft.dark_oak_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,30,0,0,0,0,0,0,0,0,0,21,0,42
stat.craftItem.minecraft.dark_oak_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
stat.craftItem.minecraft.dark_oak_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,132,56,0,0,0,0,0,0,216,0,0,80,0,16
stat.craftItem.minecraft.daylight_detector,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
stat.craftItem.minecraft.detector_rail,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.diamond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,72,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.diamond_axe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
stat.craftItem.minecraft.diamond_block,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.diamond_boots,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,0,0,25,0,1,0,1,0,0,0,0,1,0,0,2,0,0
stat.craftItem.minecraft.diamond_chestplate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
stat.craftItem.minecraft.diamond_helmet,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,2,0,0
stat.craftItem.minecraft.diamond_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.diamond_leggings,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
stat.craftItem.minecraft.diamond_pickaxe,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,12,0,0,0,24,3,1,0,10,0,0,0,0,0,0,0,3,0,0
stat.craftItem.minecraft.diamond_shovel,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,10,0,0,0,9,7,1,0,1,0,0,0,0,6,0,0,1,0,0
stat.craftItem.minecraft.diamond_sword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0
stat.craftItem.minecraft.dispenser,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,246,0,1,0,0,0,0,0,0,21,0,0,0,0,0
stat.craftItem.minecraft.dropper,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.dye,0,510,0,0,0,0,0,0,9,0,0,198,0,21,0,1729,492,0,0,0,1185,2050,396,0,812,0,49,0,0,210,0,0,282,0,316
stat.craftItem.minecraft.emerald,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,2062,0,0,0,158,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.emerald_block,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.enchanting_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stat.craftItem.minecraft.ender_chest,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.ender_eye,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,106,0,60,390,114,0,16,0,0,0,0,0,0,0,27,0,58
stat.craftItem.minecraft.fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,6
stat.craftItem.minecraft.fermented_spider_eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.fishing_rod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.flint_and_steel,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,2,1,0,1,0,0,0,0,1,0,0,0,0,1
stat.craftItem.minecraft.flower_pot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
stat.craftItem.minecraft.furnace,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,294,4,6,0,8,0,13,0,0,8,0,0,23,0,0
stat.craftItem.minecraft.glass,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,5214,0,0,0,8345,4380,344,0,0,0,125,0,0,0,0,0,309,0,0
stat.craftItem.minecraft.glass_bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,21,0,6,0,0,0,0,0,0,15,0,0,0,0,3
stat.craftItem.minecraft.glass_pane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1216,240,0,0,0,0,0,0,0,0,0,48,0,144
stat.craftItem.minecraft.glowstone,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,955,0,0,0,1296,1,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.gold_block,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,75,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.gold_ingot,0,37,0,0,0,0,0,0,0,0,0,431,0,0,0,331,155,0,348,0,3608,0,57,0,242,0,18,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.gold_nugget,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,9,0,0,0,0,0,0,99,0,0,0,0,0
stat.craftItem.minecraft.golden_apple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.golden_carrot,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
stat.craftItem.minecraft.golden_chestplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.golden_leggings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.golden_rail,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,12,0,0,0,0,3432,0,36,0,0,0,18,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.hardened_clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.hay_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.heavy_weighted_pressure_plate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0
stat.craftItem.minecraft.hopper,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,78,857,0,99,0,311,44,21,0,256,0,0,0,0,0,0,0,7,0,1
stat.craftItem.minecraft.hopper_minecart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.iron_axe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
stat.craftItem.minecraft.iron_bars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,640,0,0,0,0,144,336,0,0,0,16,0,0,0,0,0,0,0,240
stat.craftItem.minecraft.iron_block,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,131,0,63,0,239,39,37,0,30,0,0,0,0,0,0,0,5,0,0
stat.craftItem.minecraft.iron_boots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,24,0,6,0,0,0,0,0,0,0,0,0,4,0,0
stat.craftItem.minecraft.iron_chestplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,5,0,0
stat.craftItem.minecraft.iron_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,3,0,0
stat.craftItem.minecraft.iron_helmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,0,1
stat.craftItem.minecraft.iron_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.iron_ingot,0,117,0,0,0,0,0,0,36,0,0,405,0,18,0,1635,6840,0,873,0,18458,1177,1080,0,3286,9,63,0,0,694,0,0,351,0,200
stat.craftItem.minecraft.iron_leggings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,5,0,1
stat.craftItem.minecraft.iron_pickaxe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
stat.craftItem.minecraft.iron_shovel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23,0,0,0,4,1,3,0,0,2,0,0,0,0,0,0,3,0,0
stat.craftItem.minecraft.iron_sword,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,0
stat.craftItem.minecraft.iron_trapdoor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,7,0,4
stat.craftItem.minecraft.item_frame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,133,0,8,0,24,60,2,0,0,0,0,0,0,0,0,0,0,0,39
stat.craftItem.minecraft.jungle_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.jungle_fence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.jungle_fence_gate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.ladder,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,12,390,0,0,0,195,78,57,0,0,0,0,0,0,0,0,0,9,0,0
stat.craftItem.minecraft.lapis_block,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,16,0,35
stat.craftItem.minecraft.lead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.leather_boots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.leather_chestplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.leather_helmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.leather_leggings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.lever,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,9,9,0,0,0,35,14,55,0,1,0,19,0,0,64,0,0,1,0,46
stat.craftItem.minecraft.lit_pumpkin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,106,239,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.melon_block,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,192,0,4,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.melon_seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
stat.craftItem.minecraft.minecart,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,18,10,0,1,0,95,6,1,0,1,0,2,0,0,12,0,0,4,0,2
