Player Name,AriesEva,BadTimeWithScar,BdoubleO100,CamM77,Cub_Cam,Docm77,Etho,EvilXisuma,GeminiTay,GoodTimeWithScar,Grian,Helsknight_,HermitcraftAlt,HumanCleo,HypnotizdCam,ImpulseCam,Jevination,Kamalis1,Keralis1,Mumbo,MumboJumbo,PearlescentMoo,PearlescentMoon,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,VintageB_Roll,VintageBeef,WellsGlazes,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,_Jevination_,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,pillbugnine,renthebob,truesymmetry,xBCam,xBCrafted,xisumavoid
minecraft.custom.interact_with_brewingstand,0,0,33,0,0,247,550,0,17,302,85,0,0,0,0,0,0,0,28,0,4,0,312,334,24,0,213,0,6,0,0,49,0,0,26,147,0,124,6,0,411,223,114,700,260,0,150,385,0,0,0,0,0,0,0
minecraft.custom.interact_with_campfire,0,0,0,0,0,7,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.interact_with_cartography_table,0,0,10,0,0,11,1,0,0,56,41,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,61,0,0,8,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0
minecraft.custom.interact_with_crafting_table,0,0,1985,0,0,2525,1098,11,1277,3208,3112,0,0,0,0,0,0,0,1303,0,1526,0,1497,1777,668,0,1951,0,169,0,0,523,0,0,818,2523,0,1178,822,0,3423,1363,1320,3169,3152,0,891,1480,0,1,0,0,0,934,0
minecraft.custom.interact_with_furnace,0,0,1430,0,0,1219,2022,0,753,1364,821,0,0,0,0,0,0,0,391,0,908,0,1795,2738,665,0,1248,0,93,0,0,953,0,0,1005,1514,0,1427,767,0,2550,1044,318,4032,3781,0,489,923,0,0,0,0,0,342,0
minecraft.custom.interact_with_grindstone,0,0,11,0,0,149,24,0,7,141,80,0,0,0,0,0,0,0,21,0,11,0,28,196,7,0,7,0,0,0,0,38,0,0,0,58,0,11,1,0,51,57,135,86,32,0,12,43,0,0,0,0,0,25,0
minecraft.custom.interact_with_lectern,0,0,28,0,0,29,10,3,59,34,56,0,0,0,0,0,0,0,22,0,24,0,69,85,1,0,69,0,5,0,0,25,0,0,15,101,0,10,437,0,279,39,59,62,100,0,9,23,0,2,0,0,0,128,0
minecraft.custom.interact_with_loom,0,0,10,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,15,0,16,0,8,21,0,0,3,0,0,0,0,0,0,0,0,9,0,11,0,0,14,3,0,0,8,0,0,2,0,0,0,0,0,2,0
minecraft.custom.interact_with_smithing_table,0,0,5,0,0,6,4,0,6,115,16,0,0,0,0,0,0,0,5,0,57,0,30,13,0,0,0,0,0,0,0,11,0,0,9,4,0,4,2,0,21,0,11,18,21,0,1,34,0,0,0,0,0,4,0
minecraft.custom.interact_with_smoker,0,0,109,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,4,0,40,0,67,0,0,0,1,0,0,0,0,120,0,0,1,3,0,0,0,0,0,0,73,69,69,0,13,35,0,0,0,0,0,70,0
minecraft.custom.interact_with_stonecutter,0,0,525,0,0,924,78,30,12,194,41,0,0,0,0,0,0,0,129,0,0,0,167,635,8,0,129,0,0,0,0,227,0,0,102,689,0,74,49,0,131,9,131,127,623,0,103,190,0,0,0,0,0,525,0
minecraft.custom.jump,4,31,199057,10,0,261804,87249,2225,277195,300753,318092,64,58,0,3,0,0,0,133698,0,153839,2,300424,216692,52731,4,125218,0,2640,14,0,65200,0,3,129461,160897,0,90971,72292,0,388306,105826,65095,260915,247464,16,134646,260507,10,915,0,2,1,131369,0
minecraft.custom.leave_game,34,127,492,69,47,1244,294,63,439,1122,765,1,25,2,52,94,96,96,337,197,725,214,545,735,146,34,731,222,103,231,6,235,2,34,283,1435,62,376,289,128,927,438,182,699,797,42,222,371,2,1,43,113,73,199,427
minecraft.custom.minecart_one_cm,0,0,2783,0,0,84910,0,0,110697,308168,444001,0,0,0,0,0,0,0,282,0,328452,0,306300,0,59976,0,1067,0,64077,0,0,3244,0,0,92925,386219,0,113728,112103,0,120904,257671,58905,7971203,671407,0,0,4103352,0,0,0,0,0,0,0
minecraft.custom.mob_kills,0,0,4581,0,0,965266,9659,58,8858,57412,52931,0,7,0,0,0,0,0,6194,0,0,0,33829,48563,577,0,368573,0,32,0,0,10669,0,0,26449,256448,0,1478,13969,0,41242,13143,17897,77838,1975672,0,5276,22176,0,1,0,0,0,23903,0
minecraft.custom.open_barrel,0,0,5435,0,0,901,1494,46,2549,11522,1862,3,0,0,0,0,0,0,2397,0,2525,0,3855,2469,74,0,2161,0,73,0,0,243,0,0,128,4301,0,212,1056,0,3673,641,692,1849,3776,0,865,6112,0,15,0,0,0,3452,0
minecraft.custom.open_chest,0,0,7454,1,0,15910,10197,276,9201,23104,31662,0,0,0,0,0,0,0,7926,0,17180,0,18659,17498,4638,0,18759,0,1215,0,0,4256,0,0,10256,11412,0,10772,5323,0,31669,16670,7724,32160,33662,0,6860,9899,0,30,0,0,0,10178,0
minecraft.custom.open_enderchest,0,0,1330,0,0,1832,1014,12,441,2319,1068,0,0,0,0,0,0,0,751,0,145,0,1808,1746,233,0,1315,0,44,0,0,341,0,0,1979,5588,0,122,111,0,6537,716,1371,1237,1549,0,189,936,0,1,0,0,0,815,0
minecraft.custom.open_shulker_box,0,0,7138,0,0,20226,7043,32,5627,17672,9891,0,0,0,0,0,0,0,15784,0,4666,0,15006,15376,929,0,6060,0,126,0,0,2058,0,0,5295,22832,0,1568,6856,0,22567,5345,3769,25116,31781,0,2772,6022,0,4,0,0,0,9283,0
minecraft.custom.pig_one_cm,0,0,0,0,0,0,0,0,0,44435,22100,0,0,0,0,0,0,0,0,0,976,0,257333,0,0,0,22250,0,0,0,0,0,0,0,0,0,0,3292,0,0,98903,0,0,0,925702,0,0,0,0,0,0,0,0,0,0
minecraft.custom.play_noteblock,0,0,0,0,0,25,11,0,29,16,363,0,0,0,0,0,0,0,0,0,316,0,122,36,0,0,0,0,0,0,0,0,0,0,0,77,0,7,0,0,149,0,1,0,110,0,33,0,0,0,0,0,0,0,0
minecraft.custom.play_record,0,0,0,0,0,5,0,0,0,10,3,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.play_time,661860,13166049,20961478,11319288,551282,77789956,15830009,863181,17790199,41502611,35523030,6897,152752,13368,2439099,4565746,4225501,7839980,15166232,17417544,27219130,14691866,45613753,32066556,7698061,2297951,48330866,29056419,2548711,10117653,45230,6829559,7707,411270,17934869,76759072,1604127,16039548,16105755,5475473,75314116,15989268,25064174,49115565,66485898,7393601,16135425,31483904,421166,177496,1823061,4795675,10443649,26313460,7886389
minecraft.custom.player_kills,0,0,0,0,0,11,0,0,1,8,18,0,0,0,0,0,0,0,9,0,1,0,13,8,0,0,1,0,0,0,0,0,0,0,0,21,0,0,4,0,3,1,1,2,3,0,5,5,0,9,0,0,0,1,0
minecraft.custom.pot_flower,0,0,32,0,0,1,20,0,58,30,19,0,0,0,0,0,0,0,27,0,61,0,130,10,1,0,8,0,0,0,0,4,0,0,6,20,0,0,1,0,60,19,0,16,18,0,9,34,0,0,0,0,0,0,0
minecraft.custom.raid_trigger,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.raid_win,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.sleep_in_bed,0,0,1466,0,0,912,521,13,589,845,403,0,0,0,0,0,0,0,364,0,456,0,700,785,224,0,676,0,23,0,0,92,0,0,568,861,0,319,397,0,1569,297,313,507,865,0,185,1533,0,0,0,0,0,368,0
minecraft.custom.sneak_time,7506,44695,2599974,20132,42826,4522199,513396,94664,1248245,2743368,1749653,177,4260,794,11651,35315,22822,28411,1008221,37936,1750825,29854,3534812,1987239,163944,10566,2028227,64006,39890,35346,7,463490,407,12241,1022556,2184272,5999,1023380,2347100,11671,1790249,1270337,1470326,1591802,4156239,8129,420829,1009857,5510,4367,9844,13648,35061,1986391,40725
minecraft.custom.sprint_one_cm,1123,5183,22290039,730,0,80587118,43963765,1217440,45351175,61801157,69191499,26892,2647,0,0,0,0,0,25626125,0,33313917,0,92205099,93522268,13454992,705,32753205,0,1892674,1506,0,17162838,0,287,49450090,61835974,0,24520045,34834913,0,121351940,27650292,27120391,49853463,75513319,992,23775239,67840961,0,183455,0,171,0,54503530,0
minecraft.custom.strider_one_cm,0,0,0,0,0,0,0,70477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.swim_one_cm,0,0,913073,0,0,10674665,2244186,431,1166171,536155,1859936,0,0,0,0,0,0,0,1434276,0,137844,0,3541679,6243935,264691,0,904097,0,79833,0,0,781131,0,0,1384633,851791,0,1559313,565865,0,4914316,885062,488550,2906819,1345929,0,3462535,334137,0,0,0,0,0,3380568,0
minecraft.custom.talked_to_villager,0,0,1260,0,0,79,268,5,162,9705,18040,0,0,0,0,0,0,0,6301,0,157,0,4080,6,3225,0,123,0,1,0,0,8,0,0,49,5536,0,1175,3,0,1394,20,516,3264,132,0,521,20,0,1,0,0,0,43,0
minecraft.custom.target_hit,0,0,1,0,0,0,50,0,0,1,6,0,0,0,0,0,0,0,7,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,4,0,163,65,0,0,35,0,0,0,0,0,0,0,0,1,0
minecraft.custom.time_since_death,661860,13166049,244057,11319288,551282,1727,24418,298094,69435,44087,23316,6897,152752,13368,2439099,3587743,4225501,7839980,347,14331361,36416,14691866,12753,5409,6908262,2297951,67419,29056419,922952,10117653,45230,6829493,7707,411270,86084,1137724,1604127,53466,353139,5475473,2447204,1196509,682044,709828,4606,7393601,341355,943767,421166,20653,1823061,3540730,10443649,1082559,7886389
minecraft.custom.time_since_rest,661860,13166049,14096,11319288,551282,1940,24445,206095,6342,6311,23341,6897,152752,13368,2439099,3588001,4225501,7839980,762,14331418,27990,14691866,12894,5470,15086,2297951,19633,29056419,122972,10117653,45230,115310,7707,411270,37005,240788,1604127,53320,11499,5475473,1138,39984,256480,161214,4879,7393601,84415,18184,421166,20695,1823061,3541541,10443649,598511,7886389
minecraft.custom.total_world_time,661860,13166049,20961478,11319288,551282,77789956,15830009,863181,17790199,41502611,35523030,6897,152752,13368,2439099,4565746,4225501,7839980,15166232,17417544,27219130,14691866,45613753,32066556,7698061,2297951,48330866,29056419,2548711,10117653,45230,6829559,7707,411270,17934869,76759072,1604127,16039548,16105755,5475473,75314116,15989268,25064174,49115565,66485898,7393601,16135425,31483904,421166,177496,1823061,4795675,10443649,26313460,7886389
minecraft.custom.traded_with_villager,0,0,3768,0,0,24,134,25,644,78547,201578,0,0,0,0,0,0,0,57965,0,400,0,22602,0,19331,0,358,0,0,0,0,6,0,0,19,33241,0,8015,0,0,4501,15,885,8234,71,0,2352,2,0,0,0,0,0,20,0
minecraft.custom.trigger_trapped_chest,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.tune_noteblock,0,0,26,0,0,823,391,0,98,16,294,0,0,0,0,0,0,0,5,0,664,0,225,67,0,0,77,0,0,0,0,8,0,0,0,533,0,18,0,0,408,2,1,0,1592,0,54,0,0,0,0,0,0,0,0
minecraft.custom.use_cauldron,0,0,1,0,0,10,0,0,0,42,12,0,0,0,0,0,0,0,0,0,839,0,103,0,0,0,77,0,0,0,0,11,0,0,0,1,0,170,0,0,11641,0,14,0,17,0,0,3,0,0,0,0,0,9,0
minecraft.custom.walk_on_water_one_cm,10451,153626,1690525,44361,230972,6909948,2361223,4722,1325813,1643477,1246272,0,404,0,63478,41545,210394,66479,868935,61112,1175352,11954,1785920,4089586,270135,11952,1790959,434711,577063,198006,0,489246,0,77371,965833,2996568,20852,1296241,744320,13968,6467008,993384,925520,5862614,4069827,49920,2992785,4269569,46854,3247,56473,55840,152906,2751034,65076
minecraft.custom.walk_one_cm,382,3941,52613337,3596,0,102605207,33970492,1256827,41924777,124260536,63722490,12285,33808,0,76,0,171,0,22435180,857,53158133,1481,102377031,41271515,12126628,326,61130245,868,5831065,765,0,26641367,0,655,34998205,87765876,125,28242435,42798480,86,183111083,29633262,40642235,121449235,86203351,897,20502132,92138531,2338,883240,0,865,195,77184461,0
minecraft.custom.walk_under_water_one_cm,1844,449718,2205928,101371,653573,13083924,5463427,17988,761575,2714577,3801774,0,669,0,97479,30185,451460,320716,1987142,76367,730794,13988,3468754,5243391,114083,14893,4742074,472369,248813,422204,0,458235,4477,128446,1813543,4256143,4957,599682,1173079,40508,13141719,961844,3919874,8384972,6705245,119080,5883019,1886084,6741,9003,27687,80610,251224,3912210,97257
minecraft.dropped.acacia_boat,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_button,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_door,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_fence,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_fence_gate,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_leaves,0,0,0,0,0,1,0,0,0,86,0,0,0,0,0,0,0,0,29,0,19,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
minecraft.dropped.acacia_log,0,0,160,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2,0,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,74,0,0,0,10,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_planks,0,0,71,0,0,118,0,0,0,53,15,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_pressure_plate,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_sapling,0,0,481,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,40,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_sign,0,0,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_slab,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_stairs,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_trapdoor,0,0,2,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.acacia_wood,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.activator_rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.allium,0,0,0,0,0,0,0,0,33,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,9,0,0,0,0,0,0,0
minecraft.dropped.amethyst_block,0,0,0,0,0,74,0,0,0,80,3,0,0,0,0,0,0,0,4,0,0,0,32,96,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,4,185,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.amethyst_cluster,0,0,0,0,0,102,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,1,0,0,20,0,0,0,0,0,0,0
minecraft.dropped.amethyst_shard,0,0,8,0,0,18,52,0,2,77,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,6,0,0,0,0,0,0,0,0,5,0,0,8,0,2,2,0,113,5,0,2,115,0,0,0,0,0,1,0
minecraft.dropped.ancient_debris,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
minecraft.dropped.andesite,0,0,218,0,0,1280,199,0,218,283,396,0,0,0,0,0,0,0,123,0,805,0,434,803,72,0,2577,0,0,0,0,139,0,0,68,186,0,621,17,0,991,304,319,4603,404,0,211,148,0,0,0,0,0,1806,0
minecraft.dropped.andesite_slab,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.andesite_stairs,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.andesite_wall,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,66,0,0,0,63,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.anvil,0,0,0,0,0,1,0,0,0,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.apple,0,0,36,0,0,0,0,0,4,105,75,0,0,0,0,0,0,0,10,0,50,0,2,4,1,0,10,0,0,0,0,326,0,0,0,8,0,2,2,0,15,0,129,33,19,0,133,7,0,0,0,0,0,0,0
minecraft.dropped.armor_stand,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0
minecraft.dropped.arrow,0,0,82,0,0,7428,3213,64,84,818,14389,0,0,0,0,0,0,0,75,0,75,0,854,248,152,0,21332,0,0,0,0,0,0,0,4,2618,0,84,36,0,499,1173,3175,1029,6491,0,411,47,0,0,0,0,0,2604,0
minecraft.dropped.axolotl_bucket,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0
minecraft.dropped.azalea,0,0,6,0,0,2,644,0,47,15,52,0,0,0,0,0,0,0,36,0,33,0,113,0,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,75,13,1,0,0,0,129,8,0,0,0,0,0,128,0
minecraft.dropped.azalea_leaves,0,0,59,0,0,0,0,0,93,457,89,0,0,0,0,0,0,0,60,0,46,0,65,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,30,0,0,0,0,174,33,0,0,0,0,0,0,0
minecraft.dropped.azure_bluet,0,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,2,0,2,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,9,0,0,0,0,0,16,0
minecraft.dropped.baked_potato,0,0,0,0,0,2,5,0,3,19,431,0,0,0,0,0,0,0,64,0,2351,0,11,611,0,0,34,0,0,0,0,0,0,0,192,0,0,0,95,0,9,48,4,65,202,0,2,0,0,1,0,0,0,1,0
minecraft.dropped.bamboo,0,0,40,0,0,0,2,4,106,0,0,0,0,0,0,0,0,0,66,0,0,0,41,7,0,0,98,0,0,0,0,0,0,0,0,3,0,436,0,0,1231,0,0,2114,601,0,20,96,0,0,0,0,0,22,0
minecraft.dropped.barrel,0,0,0,0,0,0,2,0,3,25,5,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,16,0,0,0,0,1,0,0,0,1,0,1,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0
minecraft.dropped.basalt,0,0,0,0,0,2428,6,0,23,430,54,0,0,0,0,0,0,0,26,0,1,0,223,222,0,0,263,0,0,0,0,578,0,0,0,574,0,660,12,0,656,1,1480,1661,2,0,0,128,0,0,0,0,0,25,0
minecraft.dropped.beacon,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.bee_nest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.beef,0,0,36,0,0,4,0,0,0,435,27,0,0,0,0,0,0,0,14,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.beehive,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.beetroot,0,0,3,0,0,0,0,0,34,0,7,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,9,0,983,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.beetroot_seeds,0,0,8,0,0,0,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,73,0,0,0,0,0,0,0,0,9,0,2985,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.bell,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.big_dripleaf,0,0,0,0,0,0,2,0,38,0,28,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_boat,0,0,5,0,0,3,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_button,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0
minecraft.dropped.birch_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_fence,0,0,5,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_fence_gate,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_leaves,0,0,1,0,0,1,0,0,64,94,354,0,0,0,0,0,0,0,6,0,104,0,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,11,56,0,0,0,0,0,0,0,0,0,0,0
minecraft.dropped.birch_log,0,0,134,0,0,97,9,0,76,548,5,0,0,0,0,0,0,0,7,0,13,0,7,68,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,58,0,0,0,140,0,64,18,0,0,0,0,0,0,0
minecraft.dropped.birch_planks,0,0,37,0,0,40,2,0,92,71,343,0,0,0,0,0,0,0,23,0,9,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,40,1,0,165,28,0,66,36,0,0,0,0,0,1,0
minecraft.dropped.birch_sapling,0,0,114,0,0,24,4,0,124,189,117,0,0,0,0,0,0,0,31,0,4,0,32,91,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0
minecraft.dropped.birch_sign,0,0,6,0,0,7,3,0,2,4,34,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,0,31,0,0,0,0,0,1,24,0,0,0,0,0,0,0
minecraft.dropped.birch_slab,0,0,1,0,0,5,0,0,5,246,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,6,9,8,0,0,0,0,0,0,0,0,0,0
